         84298311 function calls (84271918 primitive calls) in 78.872 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.012    0.012 __init__.py:109(<module>)
    12/10    0.000    0.000    0.056    0.006 __init__.py:109(import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:11(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:113(ProteinAlphabet)
        1    0.000    0.000    0.000    0.000 __init__.py:1134(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1158(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:116(Flags)
        9    0.000    0.000    0.000    0.000 __init__.py:1164(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:117(getLevelName)
        8    0.000    0.000    0.000    0.000 __init__.py:1170(append)
        1    0.000    0.000    0.000    0.000 __init__.py:1186(rc_context)
        1    0.000    0.000    0.000    0.000 __init__.py:1200(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1205(__init__)
       44    0.000    0.000    0.001    0.000 __init__.py:1216(getLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:122(<listcomp>)
        1    0.000    0.000    0.007    0.007 __init__.py:124(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:124(NucleotideAlphabet)
       44    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(_fixupChildren)
        1    0.000    0.000    0.000    0.000 __init__.py:13(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:13(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:13(register)
        1    0.000    0.000    0.000    0.000 __init__.py:1321(Logger)
        4    0.000    0.000    0.000    0.000 __init__.py:1322(get_backend)
        1    0.000    0.000    0.000    0.000 __init__.py:133(DNAAlphabet)
       45    0.000    0.000    0.000    0.000 __init__.py:1336(__init__)
      883    0.001    0.000    0.001    0.000 __init__.py:1342(is_interactive)
        1    0.000    0.000    0.000    0.000 __init__.py:1344(<dictcomp>)
     1168    0.001    0.000    0.001    0.000 __init__.py:1356(debug)
      220    0.001    0.000    0.001    0.000 __init__.py:1373(is_math_text)
        1    0.000    0.000    0.000    0.000 __init__.py:1380(warning)
      613    0.001    0.000    0.003    0.000 __init__.py:1382(_to_unmasked_float_array)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
      104    0.000    0.000    0.000    0.000 __init__.py:1393(_check_1d)
        2    0.000    0.000    0.000    0.000 __init__.py:14(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:140(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1408(_reshape_2D)
        1    0.000    0.000    0.000    0.000 __init__.py:142(<listcomp>)
       53    0.000    0.000    0.000    0.000 __init__.py:143(__init__)
        1    0.000    0.000    0.263    0.263 __init__.py:144(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:144(get_flag)
        1    0.000    0.000    0.000    0.000 __init__.py:1446(findCaller)
        1    0.000    0.000    0.000    0.000 __init__.py:145(RNAAlphabet)
        1    0.000    0.000    0.000    0.000 __init__.py:147(doc)
        1    0.000    0.000    0.000    0.000 __init__.py:1476(makeRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:149(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1491(_log)
       36    0.000    0.000    0.004    0.000 __init__.py:1496(_add_data_doc)
        3    0.000    0.000    0.005    0.002 __init__.py:15(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:150(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:151(py_object)
        1    0.000    0.000    0.000    0.000 __init__.py:1516(handle)
       72    0.001    0.000    0.007    0.000 __init__.py:1525(_preprocess_data)
        1    0.000    0.000    0.000    0.000 __init__.py:1526(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:154(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:156(SecondaryStructure)
        1    0.000    0.000    0.000    0.000 __init__.py:1570(callHandlers)
        2    0.000    0.000    0.006    0.003 __init__.py:1598(inner)
        1    0.000    0.000    0.000    0.000 __init__.py:16(DeprecatedTzFormatWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
        5    0.000    0.000    0.000    0.000 __init__.py:1600(getEffectiveLevel)
     1169    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
      167    0.000    0.000    0.000    0.000 __init__.py:1616(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:162(__getitem__)
       70    0.000    0.000    0.001    0.000 __init__.py:163(connect)
        1    0.000    0.000    0.011    0.011 __init__.py:164(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:164(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:165(ThreeLetterProtein)
      272    0.000    0.000    0.001    0.000 __init__.py:1651(safe_first_element)
        1    0.000    0.000    0.000    0.000 __init__.py:1662(RootLogger)
        2    0.000    0.000    0.000    0.000 __init__.py:1667(sanitize_sequence)
        1    0.000    0.000    0.000    0.000 __init__.py:1668(__init__)
      333    0.004    0.000    0.005    0.000 __init__.py:1673(normalize_kwargs)
        1    0.000    0.000    0.000    0.000 __init__.py:1679(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:168(_itervalues)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:17(_get_running_interactive_framework)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
      333    0.000    0.000    0.000    0.000 __init__.py:1760(<listcomp>)
      333    0.000    0.000    0.000    0.000 __init__.py:1765(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1799(Locked)
        3    0.000    0.000    0.001    0.000 __init__.py:18(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:180(_remove_proxy)
        1    0.000    0.000    0.000    0.000 __init__.py:181(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:1814(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:185(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:185(c_uint)
        1    0.000    0.000    0.002    0.002 __init__.py:186(_check_versions)
       47    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:188(AlphabetEncoder)
        1    0.000    0.000    0.009    0.009 __init__.py:189(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_float)
       27    0.000    0.000    0.000    0.000 __init__.py:1894(_topmost_artist)
        2    0.000    0.000    0.002    0.001 __init__.py:19(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:190(disconnect)
     1388    0.001    0.000    0.001    0.000 __init__.py:1906(_str_equal)
      220    0.000    0.000    0.000    0.000 __init__.py:1916(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 __init__.py:192(FlagsDynamicDocs)
       46    0.000    0.000    0.001    0.000 __init__.py:1925(getLogger)
        8    0.000    0.000    0.001    0.000 __init__.py:1926(_define_aliases)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_double)
       72    0.000    0.000    0.000    0.000 __init__.py:1946(make_alias)
       59    0.000    0.000    0.000    0.000 __init__.py:1947(method)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        4    0.000    0.000    0.006    0.001 __init__.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:20(__deprecated_private_func)
       58    0.000    0.000    0.000    0.000 __init__.py:20(__new__)
     1672    0.002    0.000    0.004    0.000 __init__.py:2012(_setattr_cm)
      836    0.001    0.000    0.001    0.000 __init__.py:2017(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:203(IdentityMapping)
       15    0.000    0.000    0.000    0.000 __init__.py:2030(_warn_external)
      179    0.001    0.000    0.006    0.000 __init__.py:205(process)
        1    0.000    0.000    0.000    0.000 __init__.py:2052(_OrderedSet)
        3    0.000    0.000    0.000    0.000 __init__.py:2053(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2054(NullHandler)
       27    0.000    0.000    0.000    0.000 __init__.py:2059(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:208(Flag)
        2    0.000    0.000    0.038    0.019 __init__.py:2095(_unmultiplied_rgba8888_to_premultiplied_argb32)
        1    0.000    0.000    0.000    0.000 __init__.py:21(MissingExternalDependencyError)
        3    0.000    0.000    0.000    0.000 __init__.py:21(get_projection_class)
       54    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:214(_sanity_check)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
     2779    0.002    0.000    0.002    0.000 __init__.py:2151(_check_in_list)
        9    0.000    0.000    0.000    0.000 __init__.py:218(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:218(c_ubyte)
        1    0.000    0.000    0.010    0.010 __init__.py:219(<module>)
       37    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
       54    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:225(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:226(silent_list)
        2    0.000    0.000    0.003    0.002 __init__.py:23(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:230(Gapped)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_char)
        2    0.000    0.000    0.000    0.000 __init__.py:232(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char_p)
        1    0.000    0.000    0.004    0.004 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        2    0.000    0.000    0.000    0.000 __init__.py:242(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:244(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:251(IgnoredKeywordWarning)
        8    0.000    0.000    0.000    0.000 __init__.py:251(_logged_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:256(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:256(get)
        1    0.000    0.000    0.000    0.000 __init__.py:257(HasStopCodon)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
        1    0.000    0.000    0.003    0.003 __init__.py:26(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:27(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:27(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
  109/105    0.000    0.000    0.000    0.000 __init__.py:270(wrapper)
        1    0.000    0.000    0.003    0.003 __init__.py:274(load)
        1    0.000    0.000    0.014    0.014 __init__.py:278(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:279(_Flag)
        1    0.000    0.000    0.204    0.204 __init__.py:28(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:28(RTLD_for_MKL)
        9    0.000    0.000    0.000    0.000 __init__.py:280(__doc__)
        1    0.000    0.000    0.000    0.000 __init__.py:282(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:29(Alphabet)
        1    0.000    0.000    0.000    0.000 __init__.py:29(__init__)
        2    0.000    0.000    0.003    0.002 __init__.py:299(loads)
        2    0.000    0.000    0.007    0.003 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:31(MissingPythonDependencyError)
       14    0.000    0.000    0.000    0.000 __init__.py:31(register_func)
      110    0.004    0.000    0.009    0.000 __init__.py:316(namedtuple)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.002    0.002 __init__.py:32(__enter__)
        1    0.000    0.000    0.000    0.000 __init__.py:330(Bunch)
        1    0.000    0.000    0.000    0.000 __init__.py:340(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:35(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:358(_FuncPtr)
        1    0.000    0.000    0.138    0.138 __init__.py:376(<module>)
        1    0.000    0.000    0.029    0.029 __init__.py:386(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:387(PyDLL)
      491    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:388(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:40(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:409(PercentStyle)
        2    0.000    0.000    0.003    0.002 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:414(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:415(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:42(private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:424(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:427(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:43(BiopythonWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:43(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:433(StringTemplateStyle)
        2    0.000    0.000    0.009    0.004 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:457(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:459(flagsDocs)
        1    0.000    0.000    0.001    0.001 __init__.py:46(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:474(checkdep_ps_distiller)
        3    0.000    0.000    0.000    0.000 __init__.py:48(get_projection_class)
        3    0.000    0.000    0.000    0.000 __init__.py:489(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:490(CFunctionType)
        4    0.000    0.000    0.000    0.000 __init__.py:497(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.000    0.000 __init__.py:502(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:512(get_home)
        1    0.000    0.000    0.001    0.001 __init__.py:518(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:52(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:530(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 __init__.py:535(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:547(_get_xdg_cache_dir)
        2    0.000    0.000    0.000    0.000 __init__.py:559(_get_config_or_cache_dir)
        1    0.000    0.000    0.002    0.002 __init__.py:57(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:582(get_configdir)
